time,etco2,tv,relative_tv,relative_tv_story,pplat,relative_pplat,relative_pplat_story,spo2,max_spo2,rr_co2,hr,sbp,sbp_duplicate,mbp,mbp_duplicate,dbp,dbp_duplicate,tof,tof_ratio,mac,bis,temp
238,3.5,386,186.9,177.7,27,164.7,170.8,90,100,14,132,79,,54,,41,,0,0,1.0,45,35.8
239,3.5,386,186.9,186.9,27,164.7,164.7,90,100,14,132,68,68,46,46,35,35,0,0,1.0,45,35.8
240,3.5,363,175.8,186.9,26,158.6,164.7,90,100,14,132,68,,46,,35,,0,0,1.0,45,35.8
241,3.5,363,175.8,186.9,26,158.6,164.7,90,100,14,132,68,,46,,35,,0,0,1.0,45,35.8
242,3.4,363,175.8,186.9,26,158.6,164.7,90,100,14,133,68,,46,,35,,0,0,1.0,45,35.8
243,3.4,363,175.8,175.8,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,45,35.8
244,3.4,390,188.9,175.8,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,45,35.8
245,3.4,390,188.9,175.8,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.8
246,3.4,390,188.9,175.8,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.8
247,3.4,390,188.9,188.9,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.8
248,3.4,381,184.5,188.9,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.8
249,3.4,381,184.5,188.9,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
250,3.4,381,184.5,188.9,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
251,3.3,381,184.5,184.5,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
252,3.3,364,176.3,184.5,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
253,3.3,364,176.3,184.5,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
254,3.3,364,176.3,184.5,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
255,3.3,364,176.3,176.3,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
256,3.3,365,176.8,176.3,29,176.9,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
257,3.3,365,176.8,176.3,29,176.9,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
258,3.3,365,176.8,176.3,29,176.9,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
259,3.3,365,176.8,176.8,29,176.9,176.9,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
260,3.2,362,175.3,176.8,26,158.6,176.9,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
261,3.2,362,175.3,176.8,26,158.6,176.9,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
262,3.2,362,175.3,176.8,26,158.6,176.9,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
263,3.2,362,175.3,175.3,26,158.6,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
264,3.2,337,163.2,175.3,28,170.8,158.6,90,100,14,133,68,,46,,35,,0,0,1.0,44,35.7
265,3.2,337,163.2,175.3,28,170.8,158.6,90,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
266,3.2,337,163.2,175.3,28,170.8,158.6,90,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
267,3.2,337,163.2,163.2,28,170.8,170.8,90,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
268,3.2,332,160.8,163.2,30,183.0,170.8,90,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
269,3.1,332,160.8,163.2,30,183.0,170.8,90,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
270,3.1,332,160.8,163.2,30,183.0,170.8,90,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
271,3.1,332,160.8,160.8,30,183.0,183.0,90,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
272,3.1,336,162.7,160.8,26,158.6,183.0,90,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
273,3.1,336,162.7,160.8,26,158.6,183.0,90,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
274,3.1,336,162.7,160.8,26,158.6,183.0,90,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
275,3.1,336,162.7,162.7,26,158.6,158.6,89,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
276,3.1,370,179.2,162.7,27,164.7,158.6,89,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
277,3.1,370,179.2,162.7,27,164.7,158.6,89,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
278,3.0,370,179.2,162.7,27,164.7,158.6,89,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
279,3.0,370,179.2,179.2,27,164.7,164.7,89,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
280,3.0,368,178.2,179.2,29,176.9,164.7,89,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
281,3.0,368,178.2,179.2,29,176.9,164.7,89,100,14,134,68,,46,,35,,0,0,1.0,44,35.7
282,3.0,368,178.2,179.2,29,176.9,164.7,89,100,14,134,68,,46,,35,,0,0,1.0,43,35.7
283,3.0,368,178.2,178.2,29,176.9,176.9,89,100,14,134,68,,46,,35,,0,0,1.0,43,35.7
284,3.0,396,191.8,178.2,29,176.9,176.9,89,100,14,134,68,,46,,35,,0,0,1.0,43,35.7
285,3.0,396,191.8,178.2,29,176.9,176.9,89,100,14,134,68,,46,,35,,0,0,1.0,43,35.7
286,2.9,396,191.8,178.2,29,176.9,176.9,89,100,14,134,68,,46,,35,,0,0,1.0,43,35.7
287,2.9,396,191.8,191.8,29,176.9,176.9,89,100,14,134,68,,46,,35,,0,0,1.0,43,35.7
288,2.9,339,164.2,191.8,26,158.6,176.9,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
289,2.9,339,164.2,191.8,26,158.6,176.9,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
290,2.9,339,164.2,191.8,26,158.6,176.9,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
291,2.9,339,164.2,164.2,26,158.6,158.6,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
292,2.9,341,165.1,164.2,27,164.7,158.6,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
293,2.9,341,165.1,164.2,27,164.7,158.6,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
294,2.9,341,165.1,164.2,27,164.7,158.6,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
295,2.8,341,165.1,165.1,27,164.7,164.7,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
296,2.8,335,162.2,165.1,28,170.8,164.7,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
297,2.8,335,162.2,165.1,28,170.8,164.7,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
298,2.8,335,162.2,165.1,28,170.8,164.7,89,100,14,135,68,,46,,35,,0,0,1.0,43,35.7
299,2.8,335,162.2,162.2,28,170.8,170.8,89,100,14,135,65,65,43,43,32,32,0,0,1.0,43,35.7
300,2.8,339,164.2,162.2,29,176.9,170.8,89,100,14,135,65,,43,,32,,0,0,1.0,43,35.7
301,,0,0,0,0,0,0,,,,,,,,,,,,,,,
302,,0,0,0,0,0,0,,,,,,,,,,,,,,,
303,,0,0,0,0,0,0,,,,,,,,,,,,,,,
304,,0,0,0,0,0,0,,,,,,,,,,,,,,,
305,,0,0,0,0,0,0,,,,,,,,,,,,,,,
